Rk,Date,Tm,Opp,Rslt,IP,H,R,ER,BB,SO,HR,UER,Pit,Str,IR,IS,BF,AB,2B,3B,IBB,HBP,SH,SF,GDP,SB,CS,PO,BK,WP,ERA,WPA,RE24,aLI,#,Attendance,GmLen
1085,2015-05-29,CHW,HOU,W 6-3,11.0,10,3,1,3,11,0,2,162,101,2,0,44,40,3,0,0,0,0,1,1,0,1,0,0,0,0.82,0.296,2.353,1.539,5,25957,248
1086,2015-04-25,LAA,TEX,W 4-1,9.0,8,1,1,3,6,0,0,146,85,4,0,38,34,1,0,0,1,0,0,0,2,0,0,0,1,1.00,0.296,3.116,1.171,6,38016,190
1087,2015-04-06,OAK,TEX,W 8-0,9.0,1,0,0,1,5,0,0,113,76,0,0,30,28,0,0,0,1,0,0,0,0,0,0,0,0,0.00,0.296,4.380,.451,2,36067,165
1088,2015-07-26,NYM,LAD,W 3-2,10.0,5,2,2,3,10,0,0,160,102,1,0,38,34,2,0,0,0,1,0,0,1,0,0,0,0,1.80,0.295,2.418,1.523,3,36093,207
1089,2015-07-11,MIL,LAD,W 7-1,9.0,3,1,1,2,7,0,0,100,62,,,29,26,1,0,0,0,0,1,2,0,0,0,0,0,1.00,0.295,3.016,.635,1,49081,176
1090,2015-06-09,DET,CHC,W 6-0,9.0,8,0,0,2,9,0,0,135,83,3,0,36,34,0,0,0,0,0,0,0,1,0,0,1,1,0.00,0.295,4.289,.485,3,33301,173
1091,2015-05-12,LAA,COL,W 5-2,9.0,5,2,2,1,8,0,0,125,79,0,0,33,29,2,0,0,1,1,1,0,0,1,1,0,0,2.00,0.295,2.116,1.152,2,28150,164
1092,2015-07-29,TEX,NYY,W 5-2,9.0,8,2,2,0,8,1,0,143,100,0,0,34,33,1,0,0,1,0,0,1,0,1,0,0,0,2.00,0.294,2.600,.978,4,31658,189
1093,2015-07-25,BAL,TBR,W 5-1,9.0,5,1,1,0,6,1,0,127,80,0,0,32,32,2,0,0,0,0,0,0,0,0,0,0,0,1.00,0.294,3.247,.574,2,24327,141
1094,2015-07-10,LAD,MIL,W 3-2,9.0,7,2,2,1,9,0,0,122,83,0,0,34,33,0,0,0,0,0,0,0,0,1,0,0,3,2.00,0.294,2.015,1.152,4,44200,155
1095,2015-04-08,CIN,PIT,W 5-4,11.0,8,4,4,7,9,0,0,189,108,4,1,48,39,3,0,2,0,1,1,0,1,0,0,1,1,3.27,0.294,1.119,1.855,6,30859,241
1096,2015-09-17,BAL,TBR,W 4-3,9.0,6,3,3,4,8,1,0,154,95,4,1,37,32,1,0,0,1,0,0,1,0,0,0,0,0,3.00,0.293,1.248,1.138,5,9617,176
1097,2015-07-08,NYY,OAK,W 5-4,9.0,9,4,4,3,5,1,0,157,108,1,0,39,36,1,0,0,0,0,0,0,0,0,0,0,1,4.00,0.293,0.338,1.292,5,41626,189
1098,2015-07-04,CHW,BAL,W 3-2,9.0,4,2,2,2,10,1,0,121,78,1,1,32,30,0,0,0,0,0,0,1,0,0,0,0,1,2.00,0.293,2.197,1.271,3,22559,173
1099,2015-06-25,LAD,CHC,W 4-0,9.0,8,0,0,3,8,0,0,135,89,0,0,35,32,3,0,0,0,0,0,2,0,0,0,0,0,0.00,0.293,4.148,.750,5,41498,177
1100,2015-04-22,TOR,BAL,W 4-2,9.0,5,2,2,8,6,1,0,136,74,2,0,36,28,1,0,0,0,0,0,2,1,1,0,0,1,2.00,0.293,2.339,1.523,4,15606,156
1101,2015-10-02,CHC,MIL,W 6-1,9.0,4,1,1,1,10,1,0,117,78,0,0,33,32,0,0,0,0,0,0,0,1,0,0,0,0,1.00,0.292,3.228,.533,4,30044,181
1102,2015-08-01,SDP,MIA,W 5-3,9.0,5,3,3,1,7,0,0,119,76,4,1,34,33,0,0,0,0,0,0,0,0,0,0,0,1,3.00,0.292,1.106,.936,5,21614,151
1103,2015-07-28,MIL,SFG,W 5-2,9.0,7,2,2,2,6,0,0,124,84,3,2,34,31,1,0,0,0,0,1,2,0,0,0,0,1,2.00,0.292,2.056,.818,4,42743,158
1104,2015-07-17,NYY,SEA,W 4-3,9.0,6,3,3,2,10,2,0,130,86,0,0,35,33,0,0,0,0,0,0,0,0,0,0,0,0,3.00,0.292,1.339,1.256,3,47086,163
1105,2015-07-09,SEA,LAA,W 7-2,9.0,8,2,2,4,7,1,0,147,97,4,1,38,34,1,0,0,0,0,0,0,0,0,0,0,0,2.00,0.292,2.117,.720,5,28131,194
1106,2015-05-24,MIA,BAL,W 5-2,9.0,6,2,2,5,4,0,0,142,92,6,0,37,31,2,0,0,0,0,1,1,0,0,0,0,0,2.00,0.292,2.107,.954,5,23834,180
1107,2015-04-18,SFG,ARI,W 4-1,9.0,6,1,1,1,8,1,0,127,78,1,0,34,32,1,0,0,1,0,0,1,0,0,0,0,0,1.00,0.292,3.057,.912,3,41756,158
1108,2015-04-15,HOU,OAK,W 6-1,9.0,8,1,1,0,13,0,0,140,99,1,0,35,35,1,1,0,0,0,0,0,1,0,0,0,0,1.00,0.292,3.380,.883,4,19777,162
1109,2015-09-09,BAL,NYY,W 5-3,9.0,4,3,3,0,9,1,0,118,82,0,0,32,31,1,0,0,1,0,0,0,1,0,0,0,0,3.00,0.291,1.339,1.139,3,30038,181
1110,2015-08-27,STL,ARI,W 5-3,9.0,6,3,3,6,12,0,0,173,100,4,0,38,32,0,0,0,0,0,0,1,0,0,0,0,0,3.00,0.291,1.319,2.021,6,22036,204
1111,2015-07-02,CHC,NYM,W 6-1,9.0,5,1,1,0,8,0,0,105,73,0,0,31,30,3,0,0,1,0,0,0,0,0,0,0,1,1.00,0.291,2.976,.900,2,27207,161
1112,2015-06-26,KCR,OAK,W 5-2,9.0,4,2,2,1,5,0,0,142,89,1,0,33,31,2,0,0,1,0,0,0,0,0,0,0,0,2.00,0.291,2.380,.706,4,27365,171
1113,2015-04-11,TEX,HOU,W 6-2,9.0,11,2,2,4,9,1,0,145,94,5,1,42,38,2,0,0,0,0,0,0,0,0,0,0,0,2.00,0.291,2.600,1.013,6,36833,198
1114,2015-09-27,LAA,SEA,W 3-2,9.0,6,2,2,0,9,1,0,130,87,1,0,32,31,2,0,0,1,0,0,0,0,2,0,0,0,2.00,0.290,2.115,1.205,5,35243,154
1115,2015-08-14,HOU,DET,W 5-1,9.0,6,1,1,1,11,0,0,126,88,0,0,34,33,1,0,0,0,0,0,1,0,0,0,0,0,1.00,0.290,3.380,.967,3,33212,190
1116,2015-05-11,BAL,TOR,W 5-2,9.0,8,2,2,2,13,0,0,132,91,0,0,35,33,3,0,0,0,0,0,2,1,0,0,0,0,2.00,0.290,2.510,.802,3,20468,163
1117,2015-05-03,NYM,WSN,L 0-1,9.0,7,1,1,6,10,0,0,146,88,4,0,40,34,4,0,2,0,0,0,0,0,0,0,0,0,1.00,0.290,2.976,1.146,5,41048,175
1118,2015-04-20,CHC,PIT,W 5-2,9.0,5,2,2,0,10,1,0,126,86,0,0,33,33,2,0,0,0,0,0,0,1,0,0,0,0,2.00,0.290,2.148,.758,3,11777,193
1119,2015-09-04,WSN,ATL,W 5-2,10.0,9,2,2,3,3,0,0,141,92,3,0,42,38,3,0,1,1,0,0,0,0,0,1,0,0,1.80,0.289,2.844,1.323,5,23536,203
1120,2015-09-01,MIA,ATL,W 7-1,9.0,8,1,1,3,3,0,0,121,75,0,0,37,33,1,0,0,1,0,0,2,0,0,0,0,0,1.00,0.289,2.977,.720,3,16386,167
1121,2015-07-25,CIN,COL,W 5-2,9.0,6,2,1,1,6,0,1,118,83,1,0,34,32,0,0,0,1,0,0,1,0,0,0,1,0,1.00,0.289,2.994,.498,3,41998,167
1122,2015-06-16,CLE,CHC,W 6-0,9.0,4,0,0,3,9,0,0,134,81,0,0,34,30,0,0,0,1,0,0,0,0,0,0,0,0,0.00,0.289,4.148,.729,3,35914,188
1123,2015-06-10,CIN,PHI,W 5-2,9.0,10,2,2,2,4,0,0,151,97,2,0,37,35,2,0,0,0,0,0,0,1,0,0,0,1,2.00,0.289,2.187,.837,5,32994,168
1124,2015-05-21,ATL,MIL,W 10-1,9.0,2,1,1,2,10,0,0,114,72,0,0,30,27,0,0,0,0,0,1,0,0,0,0,0,0,1.00,0.289,2.977,.742,3,18239,169
1125,2015-08-24,BOS,CHW,W 5-4,9.0,8,4,4,1,4,1,0,121,80,1,0,34,33,3,0,0,0,0,0,1,0,0,0,0,0,4.00,0.288,0.198,1.206,3,18051,190
1126,2015-08-23,CLE,NYY,W 4-3,9.0,5,3,2,6,11,0,1,156,93,4,2,38,32,2,0,0,0,0,0,0,2,0,0,0,0,2.00,0.288,1.339,1.611,4,46945,217
1127,2015-06-23,CHW,MIN,W 6-2,9.0,9,2,2,1,7,1,0,125,84,1,0,35,33,1,0,0,1,0,0,1,0,1,0,0,0,2.00,0.288,2.510,1.111,3,27349,177
1128,2015-04-15,MIA,ATL,W 6-2,9.0,3,2,2,2,7,2,0,130,85,0,0,32,30,0,0,0,0,0,0,1,0,0,0,0,0,2.00,0.288,1.977,.734,3,18342,145
1129,2015-08-17,SDP,ATL,W 5-3,9.0,7,3,3,2,9,1,0,149,91,1,0,35,32,0,0,0,0,1,0,0,0,1,0,0,0,3.00,0.287,0.897,1.090,4,23716,178
1130,2015-08-14,BAL,OAK,W 8-6,13.0,17,6,6,4,15,1,0,216,142,0,0,58,53,4,1,1,0,1,0,0,0,0,0,0,0,4.15,0.287,0.513,1.799,7,36784,267
1131,2015-08-04,CHC,PIT,W 5-0,9.0,4,0,0,3,7,0,0,126,78,0,0,31,28,1,0,0,0,0,0,3,0,0,0,0,0,0.00,0.287,4.148,.580,3,34993,195
1132,2015-06-23,LAD,CHC,L 0-1,9.2,5,1,1,3,8,0,0,162,98,3,1,37,33,1,0,0,0,0,1,0,2,0,0,0,0,0.93,0.287,3.194,1.576,6,36799,190
1133,2015-05-02,NYM,WSN,L 0-1,9.0,9,1,1,1,7,0,0,127,88,0,0,37,33,0,0,0,0,3,0,0,0,0,0,0,0,1.00,0.287,2.977,1.023,2,39730,151
1134,2015-10-03 (2),MIA,PHI,W 5-2,9.0,8,2,2,0,6,1,0,112,82,0,0,35,34,1,0,0,1,0,0,1,0,0,0,0,0,2.00,0.286,2.187,.892,3,16240,155
1135,2015-08-08,WSN,COL,W 6-1,9.0,3,1,1,0,15,1,0,110,80,0,0,30,29,2,0,0,0,1,0,0,0,0,0,0,0,1.00,0.286,3.358,.642,3,37115,158
1136,2015-05-16,WSN,SDP,W 4-1,9.0,5,1,1,4,13,0,0,146,98,1,0,35,31,2,0,0,0,0,0,1,0,0,0,0,1,1.00,0.286,2.897,.717,4,45282,173
1137,2015-05-06,NYM,BAL,W 5-1,9.0,9,1,1,1,12,0,0,139,96,1,0,38,36,0,0,0,1,0,0,1,2,0,0,0,1,1.00,0.286,2.977,.879,4,21667,172
1138,2015-04-07,COL,MIL,W 5-2,9.0,6,2,2,1,7,0,0,114,77,0,0,33,31,3,0,0,1,0,0,1,0,0,0,0,0,2.00,0.286,2.229,.819,4,30222,168
1139,2015-09-29,CHC,CIN,W 4-1,9.0,3,1,0,1,7,0,1,121,82,2,0,31,30,1,0,0,0,0,0,1,0,0,0,0,1,0.00,0.285,3.189,.524,3,18168,168
1140,2015-07-23,ARI,MIL,W 8-3,9.0,7,3,3,0,10,1,0,143,103,0,0,33,32,2,0,0,1,0,0,1,0,0,0,0,1,3.00,0.285,1.319,.562,4,18011,192
1141,2015-07-10,BAL,WSN,W 3-2,9.0,10,2,2,1,9,0,0,149,98,0,0,35,34,1,0,0,0,0,0,2,1,1,0,0,0,2.00,0.285,2.510,1.240,4,46289,192
1142,2015-07-07,CIN,WSN,W 5-0,9.0,2,0,0,1,11,0,0,122,84,,,31,30,0,1,0,0,0,0,1,0,0,0,0,0,0.00,0.285,4.359,.715,1,31898,150
1143,2015-06-27,MIN,MIL,W 5-2,9.0,7,2,2,1,4,0,0,128,82,2,0,35,34,1,0,0,0,0,0,1,0,0,0,0,0,2.00,0.285,2.229,1.162,4,39977,167
1144,2015-06-03,OAK,DET,W 6-1,9.0,4,1,1,1,8,0,0,128,88,0,0,33,32,1,0,0,0,0,0,1,0,0,0,0,0,1.00,0.285,3.288,.542,2,30718,159
1145,2015-04-12,NYM,ATL,W 4-3,9.0,7,3,3,0,8,1,0,102,79,1,0,34,34,1,1,0,0,0,0,0,1,0,0,0,0,3.00,0.285,0.977,1.484,4,28192,157
1146,2015-07-08,BOS,MIA,W 6-3,9.0,10,3,3,1,6,1,0,138,98,0,0,37,36,0,0,0,0,0,0,1,1,0,0,0,0,3.00,0.284,1.642,1.012,4,37009,161
1147,2015-05-20,ARI,MIA,W 6-1,9.0,4,1,1,1,2,0,0,104,72,3,1,31,29,1,0,0,1,0,0,2,0,0,0,0,0,1.00,0.284,3.107,.565,2,17158,156
1148,2015-09-19,CHC,STL,W 5-4,9.0,8,4,4,3,8,1,0,152,95,6,2,42,34,1,0,1,3,0,2,0,0,0,0,0,0,4.00,0.283,0.148,1.295,8,40994,191
1149,2015-09-10,CIN,STL,W 11-0,9.0,5,0,0,6,9,0,0,152,97,0,0,36,30,0,0,0,0,0,0,3,0,0,0,0,0,0.00,0.283,4.187,.802,5,16363,196
1150,2015-09-06,LAD,SDP,W 5-1,9.0,6,1,1,4,8,1,0,142,95,2,0,36,32,1,0,0,0,0,0,1,1,0,0,0,1,1.00,0.283,2.897,1.042,5,37685,212
1151,2015-09-03,MIL,PIT,W 5-3,9.0,8,3,3,3,5,0,0,152,97,2,0,39,35,3,1,0,1,0,0,0,2,0,0,0,1,3.00,0.283,1.229,1.575,5,22424,192
1152,2015-08-26,HOU,NYY,W 6-2,9.0,5,2,2,4,10,1,0,155,95,1,0,36,32,0,0,0,0,0,0,0,0,0,0,0,1,2.00,0.283,2.339,.758,4,37259,206
1153,2015-08-01,COL,STL,W 6-2,9.0,8,2,2,0,6,1,0,126,88,2,0,34,34,1,0,0,0,0,0,1,0,0,0,0,0,2.00,0.282,2.228,.828,4,45216,180
1154,2015-06-30,LAD,ARI,W 6-4,10.0,10,4,4,5,6,1,0,175,107,0,0,40,34,1,0,0,0,0,1,2,0,0,1,0,0,3.60,0.282,0.799,1.238,5,22404,249
1155,2015-05-25,BAL,HOU,W 4-3,9.0,11,3,3,0,12,1,0,141,96,0,0,37,37,2,0,0,0,0,0,1,0,0,0,0,0,3.00,0.282,1.509,1.386,4,28909,140
1156,2015-05-05,CIN,PIT,W 7-1,9.0,3,1,1,7,7,1,0,148,83,2,0,37,29,0,0,0,1,0,0,1,0,0,0,0,0,1.00,0.282,3.148,.875,4,16822,170
1157,2015-04-15,PIT,DET,L 0-1,9.0,5,1,1,2,10,1,0,136,90,0,0,32,30,0,0,0,0,0,0,1,2,1,1,0,0,1.00,0.282,3.148,.984,4,19509,172
1158,2015-04-06,KCR,CHW,W 10-1,9.0,5,1,1,2,3,1,0,115,76,0,0,31,28,1,0,0,1,0,0,3,0,0,1,0,0,1.00,0.282,3.510,.626,4,40085,170
1159,2015-09-07,MIN,KCR,W 6-2,9.0,9,2,2,1,6,0,0,131,87,0,0,34,32,1,0,0,0,0,1,2,0,0,0,0,0,2.00,0.281,2.510,.761,3,36825,182
1160,2015-08-14,LAD,CIN,W 5-3,9.0,5,3,3,3,6,1,0,110,72,0,0,33,30,1,0,0,0,0,0,1,0,0,0,0,0,3.00,0.281,1.015,1.019,4,43407,159
1161,2015-08-10,WSN,LAD,W 8-3,9.0,8,3,0,2,9,1,3,143,93,0,0,38,35,2,1,0,0,1,0,0,0,0,0,0,0,0.00,0.281,1.016,.571,2,45722,165
1162,2015-09-06,CIN,MIL,W 6-3,9.0,9,3,3,1,6,1,0,128,85,2,0,36,34,1,0,0,0,1,0,0,0,1,0,0,0,3.00,0.280,1.187,.934,5,28027,182
1163,2015-08-19,BOS,CLE,W 6-4,9.0,8,4,3,4,7,1,1,169,102,1,1,37,33,1,0,0,0,0,0,3,0,0,0,0,1,3.00,0.279,0.642,.667,5,32465,189
1164,2015-05-16,ATL,MIA,W 5-3,9.0,10,3,2,2,3,1,1,148,100,0,0,39,35,1,0,0,0,2,0,0,0,0,2,0,0,2.00,0.279,1.106,1.191,3,18166,179
1165,2015-10-03,KCR,MIN,W 5-1,9.0,6,1,1,4,16,0,0,128,85,3,0,36,32,1,0,0,0,0,0,1,1,0,0,0,0,1.00,0.278,3.510,1.167,4,30181,181
1166,2015-09-18,CIN,MIL,W 5-3,9.0,7,3,3,5,10,2,0,149,97,3,0,38,32,2,0,0,0,1,0,1,1,0,0,0,0,3.00,0.278,1.229,1.688,7,37158,200
1167,2015-09-18,TOR,BOS,W 6-1,9.0,8,1,1,1,7,0,0,131,93,0,0,33,32,1,0,0,0,0,0,2,0,1,0,0,1,1.00,0.278,3.339,.727,3,47126,152
1168,2015-08-30,CLE,LAA,W 9-2,9.0,9,2,2,0,10,1,0,127,91,1,1,35,35,1,1,0,0,0,0,0,0,0,1,0,0,2.00,0.278,2.641,.551,3,22328,160
1169,2015-06-03,PHI,CIN,W 5-4,11.0,9,4,4,7,12,1,0,173,111,1,0,51,43,3,0,1,0,1,0,0,3,0,0,0,0,3.27,0.278,1.118,1.375,6,21253,211
1170,2015-04-18,PHI,WSN,W 5-3,9.0,9,3,3,3,9,1,0,125,84,0,0,38,35,0,0,1,0,0,0,0,0,1,0,0,1,3.00,0.278,1.358,1.510,4,35330,176
1171,2015-09-09,TBR,DET,W 8-0,9.0,7,0,0,2,10,0,0,139,89,0,0,34,32,3,0,0,0,0,0,2,0,0,0,0,0,0.00,0.277,4.290,.804,4,25932,184
1172,2015-08-05,BAL,OAK,W 7-3,10.0,8,3,3,5,11,0,0,168,107,3,0,41,35,5,0,0,0,0,1,0,3,1,0,0,1,2.70,0.277,1.866,1.548,4,20176,213
1173,2015-08-03,ARI,WSN,W 6-4,9.0,8,4,4,2,7,1,0,122,77,1,0,37,33,1,0,0,1,1,0,1,0,0,0,0,0,4.00,0.277,0.359,.715,4,30888,162
1174,2015-05-03,DET,KCR,W 6-4,9.0,6,4,4,1,5,0,0,132,94,1,1,34,32,2,0,0,0,0,1,0,0,0,0,0,0,4.00,0.277,0.510,.636,3,38326,158
1175,2015-09-09,SEA,TEX,W 6-0,9.0,1,0,0,2,13,0,0,128,83,0,0,32,27,0,0,0,2,1,0,0,0,0,0,0,0,0.00,0.276,4.116,.669,3,14330,146
1176,2015-08-18,LAA,CHW,W 5-3,9.0,8,3,2,0,4,0,1,128,90,2,1,32,32,1,0,0,0,0,0,3,1,0,0,0,0,2.00,0.276,1.117,1.098,3,37114,149
1177,2015-06-07,KCR,TEX,W 4-3,9.0,6,3,3,2,7,0,0,136,94,2,2,34,32,2,0,0,0,0,0,1,0,0,0,0,0,3.00,0.276,1.510,1.273,4,38202,151
1178,2015-04-19,SDP,CHC,W 5-2,9.0,7,2,0,2,8,0,2,144,98,0,0,38,35,1,0,0,1,0,0,0,1,0,0,0,0,0.00,0.276,2.148,1.104,4,29113,171
1179,2015-08-07,SEA,TEX,W 4-3,9.0,8,3,3,0,8,0,0,145,103,0,0,35,34,2,0,0,1,0,0,0,0,1,1,0,1,3.00,0.275,1.116,1.362,4,29320,175
1180,2015-07-06,ATL,MIL,W 5-3,9.0,8,3,3,2,6,1,0,140,93,2,0,35,33,3,0,0,0,0,0,1,1,0,0,0,0,3.00,0.275,1.229,1.162,5,25046,210
1181,2015-04-18,OAK,KCR,W 5-0,9.0,7,0,0,2,6,0,0,122,76,0,0,34,32,2,0,0,0,0,0,2,0,0,0,0,0,0.00,0.275,4.510,.560,2,33151,154
1182,2015-07-31,PIT,CIN,W 5-4,9.0,10,4,4,6,8,2,0,164,102,0,0,41,34,1,0,0,0,1,0,0,2,0,0,0,1,4.00,0.274,0.187,1.934,5,35088,194
1183,2015-07-31,WSN,NYM,L 1-2,11.0,6,2,2,4,13,1,0,172,107,2,0,42,38,1,0,0,0,0,0,0,0,1,0,0,0,1.64,0.274,2.860,1.274,4,36164,239
1184,2015-07-05,TBR,NYY,W 8-1,9.0,3,1,1,5,6,1,0,149,88,0,0,35,29,2,0,0,1,0,0,2,0,0,0,0,1,1.00,0.274,3.339,.856,3,35050,179
1185,2015-05-21,DET,HOU,W 6-5,11.0,9,5,3,1,14,1,2,153,109,2,1,43,42,2,1,0,0,0,0,0,0,0,0,0,0,2.45,0.274,0.242,1.325,6,33193,220
1186,2015-04-19,NYY,TBR,W 5-3,9.0,9,3,3,2,11,1,0,153,98,2,0,38,35,2,0,0,1,0,0,0,1,1,0,0,2,3.00,0.274,1.248,1.391,5,21791,213
1187,2015-04-11,CHW,MIN,W 5-4,9.0,8,4,4,1,10,0,0,144,100,0,0,36,35,2,1,0,0,0,0,0,2,1,0,0,0,4.00,0.274,0.197,1.156,3,22317,174
1188,2015-09-26,MIN,DET,W 6-2,9.0,11,2,2,1,7,0,0,155,105,0,0,37,35,2,0,0,0,1,0,2,0,0,0,0,0,2.00,0.273,2.290,1.394,4,32753,182
1189,2015-09-19,NYY,NYM,W 5-0,9.0,6,0,0,2,12,0,0,158,104,4,0,34,32,0,0,0,0,0,0,0,0,1,0,0,0,0.00,0.273,3.976,.660,7,43630,191
1190,2015-09-16,SFG,CIN,W 5-3,9.0,10,3,3,3,10,0,0,142,91,5,1,40,36,5,1,1,1,0,0,1,3,0,0,0,0,3.00,0.273,1.057,1.429,6,41383,190
1191,2015-09-14,SFG,CIN,W 5-3,9.0,7,3,3,4,9,1,0,139,92,7,2,38,34,1,0,0,0,0,0,0,0,0,0,0,0,3.00,0.273,1.057,1.294,7,41025,172
1192,2015-09-10,NYM,ATL,W 7-2,9.0,8,2,2,2,3,0,0,131,89,1,0,36,34,0,1,0,0,0,0,1,0,0,0,0,0,2.00,0.273,1.977,.864,3,22640,185
1193,2015-09-04,LAA,TEX,W 5-2,9.0,7,2,2,8,2,0,0,134,71,1,1,39,29,2,1,1,1,0,1,2,0,0,0,0,0,2.00,0.273,2.115,1.277,4,37073,178
1194,2015-07-27,STL,CIN,W 4-1,9.0,5,1,1,3,7,0,0,136,83,0,0,36,29,1,0,0,2,1,1,1,0,0,0,0,0,1.00,0.273,3.229,1.083,3,42553,158
1195,2015-07-05,BAL,CHW,W 9-1,9.0,5,1,1,2,8,0,0,143,81,0,0,33,30,2,0,0,1,0,0,0,0,1,0,0,0,1.00,0.273,3.197,.589,3,22519,193
1196,2015-06-30,MIL,PHI,W 4-3,9.0,8,3,2,4,8,1,1,160,95,4,0,41,34,0,0,0,2,1,0,1,4,0,1,0,0,2.00,0.273,1.188,2.147,6,20564,206
1197,2015-06-24,CLE,DET,W 8-2,9.0,5,2,2,1,9,1,0,121,90,0,0,31,30,2,0,0,0,0,0,2,1,0,0,0,0,2.00,0.273,2.642,.624,2,20780,186
1198,2015-06-23,SEA,KCR,W 7-0,9.0,5,0,0,0,10,0,0,105,77,,,33,32,0,0,0,1,0,0,1,0,0,0,0,0,0.00,0.273,4.117,.750,1,17460,143
1199,2015-05-31,LAA,DET,W 4-2,9.0,5,2,1,6,7,0,1,151,91,2,0,37,29,1,0,1,0,1,1,0,0,1,1,0,0,1.00,0.273,2.116,1.376,5,37143,199
1200,2015-05-31,NYM,MIA,W 4-3,9.0,9,3,3,0,5,1,0,114,79,1,0,36,35,1,0,0,0,1,0,0,0,0,0,0,0,3.00,0.273,0.977,1.437,3,28711,167
1201,2015-05-17,NYM,MIL,W 5-1,9.0,4,1,1,2,7,0,0,143,98,1,0,34,30,1,0,0,1,1,0,0,0,0,0,0,0,1.00,0.273,2.976,.715,5,32422,169
1202,2015-05-03,SFG,LAA,W 5-0,9.0,3,0,0,2,6,0,0,124,79,0,0,32,30,0,0,0,0,0,0,1,0,0,0,0,0,0.00,0.273,4.057,.518,2,41516,136
1203,2015-05-01,TBR,BAL,W 2-0,9.0,4,0,0,0,13,0,0,114,80,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.273,4.248,.492,5,9945,139
1204,2015-08-25,MIA,PIT,W 5-2,9.0,10,2,2,0,6,0,0,123,82,2,1,36,34,1,0,0,1,1,0,2,0,0,0,0,0,2.00,0.272,2.107,.888,2,17371,168
1205,2015-06-28,KCR,OAK,W 5-3,9.0,11,3,3,1,10,0,0,156,97,0,0,39,36,3,0,0,0,0,2,0,0,0,0,0,1,3.00,0.272,1.381,1.268,4,22477,178
1206,2015-06-13,CLE,DET,W 5-4,9.0,12,4,4,2,12,1,0,152,110,1,0,41,38,2,1,0,1,0,0,1,1,1,0,0,0,4.00,0.272,0.289,1.620,4,41620,214
1207,2015-06-05,ARI,NYM,W 7-2,9.0,6,2,2,3,10,1,0,151,97,0,0,35,32,1,0,0,0,0,0,1,0,0,0,0,0,2.00,0.272,2.319,1.064,4,24332,169
1208,2015-05-28,CLE,SEA,W 5-3,9.0,7,3,3,1,16,2,0,142,102,0,0,36,34,0,0,0,1,0,0,0,0,0,0,0,0,3.00,0.272,1.116,.945,3,19449,170
1209,2015-04-28,MIA,NYM,W 4-3,9.0,10,3,3,2,7,0,0,138,91,3,2,40,38,3,0,0,0,0,0,0,0,0,0,0,0,3.00,0.272,1.106,1.621,5,17255,166
1210,2015-08-11,NYY,CLE,L 4-5,15.1,17,5,5,3,14,0,0,259,162,0,0,66,60,2,0,1,1,1,1,1,1,0,0,0,1,2.93,0.271,2.324,1.892,8,23618,304
1211,2015-06-04,NYM,ARI,W 6-2,9.0,8,2,2,2,11,2,0,145,97,2,0,36,34,0,0,0,0,0,0,1,0,0,0,0,3,2.00,0.271,2.319,1.198,4,18954,202
1212,2015-09-30 (1),MIN,CLE,W 7-1,9.0,8,1,1,2,10,0,0,148,95,2,0,36,34,1,0,0,0,0,0,0,2,0,0,0,0,1.00,0.270,3.642,.598,5,0,185
1213,2015-08-04,WSN,ARI,W 5-4,9.0,5,4,3,3,11,0,1,154,109,0,0,36,33,1,0,0,0,0,0,0,0,0,0,0,0,3.00,0.270,0.358,1.310,4,26112,193
1214,2015-07-21,MIL,CLE,W 8-1,9.0,9,1,1,3,10,0,0,136,80,1,0,35,32,3,0,0,0,0,0,4,0,0,0,0,0,1.00,0.270,3.229,.991,5,34379,178
1215,2015-07-20,WSN,NYM,W 7-2,9.0,9,2,2,3,6,0,0,153,96,0,0,39,36,2,0,1,0,0,0,0,1,0,0,0,0,2.00,0.270,2.358,.827,4,31326,170
1216,2015-04-08,LAA,SEA,W 5-3,9.0,9,3,3,1,9,2,0,122,86,0,0,37,35,2,0,1,1,0,0,0,0,1,0,0,0,3.00,0.270,1.115,1.230,5,25495,168
1217,2015-09-25,OAK,SFG,W 5-4,9.0,10,4,4,3,9,2,0,146,99,1,1,38,35,1,0,0,0,0,0,2,0,0,0,0,0,4.00,0.269,0.380,1.601,3,36067,169
1218,2015-08-05,CIN,STL,L 3-4,13.0,6,4,4,5,15,2,0,199,117,2,1,49,43,1,0,0,1,0,0,1,1,0,0,0,0,2.77,0.268,2.048,1.644,8,34700,254
1219,2015-07-02,CLE,TBR,W 5-4,10.0,7,4,3,1,19,0,1,138,102,0,0,37,36,1,0,0,0,0,0,1,2,0,0,0,0,2.70,0.268,0.720,1.325,3,16353,181
1220,2015-06-30,MIA,SFG,W 5-3,9.0,6,3,2,2,10,1,1,135,92,0,0,35,32,1,0,0,0,1,0,1,0,0,0,0,1,2.00,0.268,1.106,1.152,5,19711,164
1221,2015-06-14,NYY,BAL,W 5-3,9.0,6,3,3,5,10,0,0,158,97,3,0,38,33,1,0,0,0,0,0,0,0,0,0,0,0,3.00,0.268,1.509,1.463,4,36343,209
1222,2015-05-30,TEX,BOS,W 8-0,9.0,5,0,0,5,5,0,0,146,93,2,0,36,31,2,0,0,0,0,0,1,0,0,0,0,0,0.00,0.268,4.601,.532,4,42831,169
